strain	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
G45(+/)	0.744166564	0.842377915	0.494344964	0.798673328	0.397325481	0.460562438	0.415716541	0.393074484	0.493061376	0.050738086	0	0.196082163	0.793963649	0.043460535	0.507208546	0.482442032	0.153060744	0.859898768	0.487724387	0.875000906	0.488048523	0.353882296	0.390175946	0.386826064	0.85929497	0.459575483	0.908962452	0.098481051	0.836460963	0.068323601	0.83267614	0	0.582212325	0.225041051	0.656763521	0.370230096	0.216789051	0.810323403	0.821146242	0.780293073	0.477037507	0	0.180672756	0.364228724	0.495232104	0.833124429	0.413855782	0.037157387	0.019867998	0.054685606	0.443725056	0.693198081	0.540228173	0.092547375	0.47248717	0.409564962	0.414844787	0.207503613	0.693795955	0.906744376	0.309385144	0.640118351	0.43752818	0.151150612	0.414999784	0.941406894	0.506155643	0.467083912	0.477448879	0.365947956	0.845612256	0.003315335	0.608974493	0.132793788	0.069042514	0.400764372	0	0.604892252	0.85089451	0.853016641	0.276045843	0.297224049	0.63174857	0.023639506	0.804616254	0.359344374	0.845682331	0.820895538	0.434513551	0.076912589	0.107952639	0.144282689	0.352581236	0.231482305	0.574433418	0.387538233	0.824707946	0.266484795	0	0
G46(+/)	0.883637958	0.867856546	0.471736788	0.830145747	0.470366377	0.538933377	0.445070163	0.340556655	0.469476709	0.043817351	0	0.094022608	0.855472758	0.04973803	0.615419645	0.434135303	0.105763037	0.848921624	0.381136577	0.824171823	0.439329092	0.444264707	0.425882245	0.360715218	0.779275262	0.430274535	0.886849939	0.147932833	0.843410151	0.087537496	0.792647947	0.037812978	0.565660609	0.267828114	0.690755533	0.328342133	0.299788026	0.870926697	0.758364726	0.868814441	0.633056785	0.059200096	0.152243433	0.339640879	0.864768899	0.436683597	0.435386794	0.004786127	0.005762972	0.142706091	0.509517374	0.714802074	0.516927166	0.141635177	0.440045609	0.46445674	0.497527148	0.184442661	0.747672187	0.784848726	0.388083609	0.725985728	0.423083299	0.160424483	0.402377248	0.817311779	0.556159765	0.36725158	0.419816528	0.402724298	0.853102889	0.001879856	0.652974325	0.14032247	0.043285217	0.402388244	0.040300438	0.643785565	0.803467446	0.841816065	0.261387201	0.217000444	0.603923417	1.92E-05	0.790132928	0.38355662	0.842303616	0.828319453	0.419973813	0.0279212	0.235292575	0.099183652	0.309540518	0.266569445	0.640372499	0.424089772	0.843746897	0.234921583	0	0
G47(+/)	0.882119314	0.830706634	0.555181274	0.818301395	0.389799348	0.46236488	0.384716658	0.34027888	0.463512011	0.008113268	0	0.110955221	0.792797843	0.106791646	0.639463714	0.54785894	0.093406217	0.863387047	0.406797953	0.853507038	0.473603671	0.421587783	0.469198708	0.418325793	0.734249144	0.428035588	0.820554665	0.204926498	0.781820951	0.077531016	0.735373159	0	0.572561392	0.203063553	0.681465678	0.454379069	0.266392084	0.844333346	0.782795021	0.857633782	0.639703988	0.080590802	0.077354234	0.430262487	0.872005763	0.852694354	0.233139999	0	0.083088192	0.082904154	0.489204695	0.66415741	0.500427974	0.120868312	0.455048911	0.549170668	0.445516973	0.312659285	0.759254546	0.829349234	0.272280713	0.62169187	0.474878838	0.138801912	0.323700699	0.775565634	0.502766084	0.38811738	0.405615228	0.350384238	0.822239362	0.071726596	0.604648844	0.137843024	0.049192091	0.460311584	0.003762178	0.60132475	0.833400276	0.838415836	0.25581763	0.244676214	0.621483502	0.076985377	0.910903712	0.363333321	0.856969349	0.885630146	0.431781469	0.056636081	0.074154751	0.094277332	0.311639592	0.220260538	0.601324708	0.433919721	0.85612148	0.260998713	0.064632549	0.032439701
G48(+/)	0.829671697	0.789334734	0.603321567	0.85681567	0.465163649	0.504457549	0.47790118	0.397279031	0.447614023	0.024068451	0.072739834	0.143812285	0.844352928	0.055480259	0.636238146	0.408518907	0.073369372	0.84207721	0.42330989	0.897978283	0.559996821	0.490198987	0.402584806	0.499030415	0.733427992	0.481644472	0.761456328	0.186219904	0.847419418	0.156551036	0.852946767	0.069797098	0.532080838	0.261710001	0.615507843	0.385073218	0.298165803	0.797204826	0.759630201	0.778996706	0.637649584	0.057795742	0.079120019	0.275680128	0.827104324	0.861996153	0.478366801	0	0	0.059813172	0.492961383	0.659641765	0.482501606	0.119907164	0.426435083	0.454779301	0.362130174	0.340269494	0.686814353	0.858934416	0.292050024	0.622579028	0.438832625	0.147339638	0.419819405	0.897842933	0.521479551	0.41245449	0.34417765	0.409202941	0.777845421	0	0.63960956	0.059725716	0.09566773	0.395958374	0.055521429	0.647933677	0.831354504	0.916504847	0.212129735	0.233436382	0.586906735	0.012974668	0.905187359	0.349646368	0.944728665	0.820763179	0.462199256	0.0147107	0.060398182	0.083941734	0.373895677	0.250411169	0.662253437	0.426874729	0.846813889	0.15054616	0.058044314	0.051400654
G49(+/)	0.910979128	0.873954956	0.551797271	0.873432292	0.492043547	0.398993548	0.282800977	0.328356854	0.387216273	0.120824863	0	0.103683207	0.908920825	0.028883391	0.650383168	0.436225965	0.046684402	0.923753347	0.37044984	0.824578436	0.51469999	0.404469396	0.447483243	0.461795852	0.808467799	0.498959722	0.787967169	0.158827943	0.769464564	0.101940725	0.807317455	0.086757441	0.560564807	0.28570533	0.715919536	0.400796931	0.234763168	0.840924993	0.782447608	0.834435697	0.624959791	0.087589361	0.046097231	0.407191846	0.857894718	0.836464373	0.365561024	0.096286046	0.059028653	0.032627483	0.54085657	0.719109207	0.512115944	0.026186146	0.460970314	0.42648153	0.406975644	0.290611258	0.76232851	0.836458549	0.342537162	0.684778277	0.486134594	0.150344223	0.417094617	0.816845868	0.499944971	0.42031894	0.378162884	0.423544649	0.794968903	0.056019001	0.614429496	0.13858634	0.076260966	0.347224265	0.021210565	0.610220239	0.879295878	0.85916564	0.193455282	0.302205099	0.608147222	0.031714347	0.874910554	0.350545494	0.870897602	0.886543441	0.354119972	0	0.040487433	0.030296843	0.38638554	0.326895339	0.681082117	0.52341565	0.826653879	0.253386403	0	0.042046425
G50(+/)	0.832374698	0.836486029	0.50396638	0.846235941	0.373782391	0.525799424	0.379106163	0.383052916	0.452936153	0.031308455	0.028258863	0.131923845	0.841574102	0.0035368	0.598545638	0.568171321	0.13639875	0.94662043	0.423755637	0.917145756	0.466409183	0.417329946	0.406152363	0.323073471	0.683628012	0.428506285	0.805272344	0.114008562	0.88034858	0.096108296	0.796327926	0.080514079	0.601584745	0.25456195	0.634939305	0.341753822	0.315990803	0.859765692	0.732187435	0.802354465	0.649266557	0.064755839	0.067414541	0.401027688	0.821282833	0.838222668	0.483557116	0.060134912	0.00132564	0	0.581706421	0.659493878	0.50588511	0.061472853	0.463831289	0.461047903	0.456287829	0.282691498	0.835042505	0.755570667	0.31082304	0.74058084	0.462414258	0.200507729	0.314686238	0.790908896	0.513153488	0.342217162	0.384123529	0.342581568	0.846744125	0.079680155	0.593759657	0.118910889	0	0.39566376	0.016642986	0.716374255	0.855643009	0.847690856	0.293128468	0.218142299	0.624501936	0.017483106	0.756492844	0.345963005	0.790640374	0.878078598	0.454854325	0.015579956	0.081456039	0.052040683	0.346616707	0.192315317	0.592453928	0.463588163	0.857390077	0.266807904	0.010753296	0
G51(+/)	0.780763525	0.787572878	0.494790832	0.801582446	0.519898072	0.511625084	0.451919558	0.455356311	0.432234175	0.030499118	0.014255194	0.071370334	0.840236631	0.051896472	0.518616375	0.463354288	0.112707669	0.803355797	0.411195108	0.834566883	0.542083821	0.434922629	0.359353247	0.480246415	0.653237844	0.498945882	0.854657841	0.125975623	0.777776756	0.133401582	0.850109125	0.059693973	0.528332217	0.273431233	0.659508291	0.403748868	0.242907122	0.868350639	0.814704907	0.799423691	0.602028943	0.011574875	0.095495407	0.425397521	0.929237949	0.872281975	0.361483502	0.119396904	0.020935121	0.087297326	0.211732838	0.604959326	0.556986195	0.174756958	0.490651989	0.396826598	0.392956776	0.192579404	0.788511904	0.875065568	0.271963478	0.694424377	0.458011084	0.205535473	0.353251823	0.808757814	0.583876468	0.413634205	0.290065204	0.382714611	0.837899511	0.097286545	0.56619634	0.191754296	0.107288327	0.528685218	0.059533434	0.659879893	0.807654168	0.818527555	0.143981659	0.228395035	0.626879159	0.081753717	0.851651945	0.339816157	0.809068129	0.902530276	0.398042335	0.008945608	0.129972207	0.087324659	0.422773426	0.286781637	0.609921705	0.456887807	0.839939233	0.233453616	0	0.08145952
G52(+/)	0.839259949	0.828740048	0.54123749	0.840473167	0.397147204	0.508532215	0.414918279	0.332676156	0.44948358	0.023585592	0	0.074363135	0.889304587	0.043258032	0.623182106	0.430611087	0.081088417	0.835126668	0.388317078	0.75070918	0.478446284	0.414510274	0.447539091	0.345143145	0.799227871	0.494303076	0.798395599	0.100445172	0.901218355	0.115272135	0.738264169	0	0.567156949	0.251061842	0.686197243	0.364027281	0.151643817	0.815731254	0.801672669	0.818820477	0.608812942	0.009092826	0.127556738	0.46195919	0.817865969	0.796386534	0.478523046	0.07344019	0	0.060501364	0.539504225	0.377924372	0.491137443	0.111960115	0.484843917	0.397569149	0.381305243	0.201410139	0.690803724	0.816068973	0.256989375	0.683788612	0.495506003	0.164291312	0.359768749	0.821007009	0.511577327	0.419150452	0.364150171	0.426610242	0.899931785	0.072682798	0.570373017	0.135326283	0.091955912	0.435743666	0.03762946	0.722678656	0.758616926	0.850907036	0.237976632	0.223422877	0.610395737	0.0607927	0.89686154	0.3245405	0.830420751	0.897299696	0.444992388	0.038419657	0.033179968	0.060910185	0.220069299	0.236629729	0.685263728	0.430216107	0.851260661	0.272511227	0	0
G53(+/)	0.838311942	0.749743681	0.566663529	0.798817236	0.423257969	0.494074443	0.434521719	0.342310952	0.456584538	0.00951205	0.041524383	0.03708659	0.861794758	0	0.575653818	0.46096857	0.031532761	0.832741564	0.363337625	0.758858487	0.486221344	0.406447727	0.409009335	0.450765306	0.833059461	0.45701142	0.871343751	0.275061033	0.846416311	0.136191359	0.707101282	0	0.513236407	0.263400639	0.705901307	0.303983344	0.20283959	0.857936152	0.798970453	0.836681396	0.625576821	0.088498531	0.123617761	0.389874254	0.880382579	0.893423982	0.523526848	0.020355417	0.067584303	0.13752702	0.517335967	0.775098111	0.242337335	0.165681936	0.422481967	0.501187539	0.380265849	0.287743676	0.722585468	0.823708471	0.252228862	0.657510387	0.423255326	0.144527365	0.454069694	0.842936539	0.529615644	0.359634329	0.317624878	0.382727766	0.933357135	0.246851748	0.573966443	0.08990957	0.100908393	0.4098465	0.016194574	0.786496713	0.815710415	0.871201508	0.402976604	0.172642733	0.635435008	0.061774708	0.895072969	0.35554118	0.826737534	0.778782855	0.473127524	0.034180914	0.16374452	0.040216754	0.365590657	0.318445325	0.649208413	0.385899398	0.856833672	0.2484243	0	0.077039434
G54(+/)	0.830287978	0.745276874	0.530096201	0.918814238	0.474374952	0.486873632	0.428778395	0.38196215	0.434247306	0	0.029625668	0.110411112	0.811615533	0.097799826	0.597368526	0.464199131	0.107882178	0.91200073	0.420410503	0.835376012	0.499940988	0.467210123	0.456121411	0.450212906	0.803049282	0.494248287	0.862069512	0.179383143	0.827994403	0.025113902	0.769155324	0.036270777	0.660949507	0.228506095	0.703770584	0.329861218	0.2344624	0.841030158	0.779350602	0.833912601	0.644255105	0.062656212	0.041453237	0.442304402	0.861392452	0.839934653	0.512883138	0.026019966	0.010793344	0.086499124	0.538692553	0.607704005	0.527953746	0.100065483	0.399871348	0.44463562	0.416459246	0.276608	0.859340931	0.847163383	0.339137634	0.627574568	0.402303544	0.196224712	0.359978676	0.806867227	0.474813502	0.356772471	0.338718321	0.405919288	0.878055962	0.0173674	0.546913429	0.127882224	0.036097315	0.44742631	0.051502206	0.576905365	0.766084811	0.86102431	0.298287494	0.231184751	0.695191205	0.029161797	0.929177397	0.346840393	0.904960069	0.800380403	0.438816396	0	0.020092239	0.09237318	0.277207219	0.281742557	0.635886305	0.452196134	0.88475831	0.260097125	0	0.092965668
G55(+/)	0.805472983	0.85411126	0.514751182	0.826946269	0.393622784	0.517361924	0.41248987	0.368221362	0.442326911	0.103278155	0.04307324	0.064924568	0.855327691	0.031017995	0.549429423	0.476901498	0.088592677	0.841611093	0.427262817	0.78520705	0.511644671	0.467714608	0.418545038	0.337744266	0.794808493	0.450504343	0.868263154	0.133857712	0.879970063	0.119030471	0.759680005	0	0.616210205	0.356070357	0.665311325	0.387480499	0.257071456	0.787058458	0.796813809	0.858080506	0.659011238	0.043646639	0.129653673	0.405418214	0.888050392	0.813571585	0.55361898	0.064597547	0.004058772	0.101100272	0.442382712	0.623315489	0.460222242	0.111725178	0.265304174	0.433456523	0.403311156	0.242517707	0.783874043	0.844278206	0.355494563	0.601788463	0.463559035	0.142394407	0.44506624	0.888697385	0.463933316	0.451970232	0.317161891	0.352936245	0.823699791	0.087585405	0.611225081	0.148400909	0.010337331	0.439047482	0	0.656502473	0.83204002	0.863555958	0.257281951	0.237126438	0.725408053	0.014705244	0.856291124	0.43805452	0.819898706	0.828825585	0.454930123	0.064708235	0.064725601	0.077136496	0.364470457	0.271929335	0.686320572	0.453050277	0.868857296	0.286019904	0.020731524	0.01205517
G56(+/)	0.84997471	0.827977708	0.49949821	0.812906087	0.450109961	0.439764567	0.539231161	0.436448865	0.395477389	0.059218454	0.007057078	0.128999333	0.889402216	0.055353272	0.661690056	0.512104601	0.067308153	0.788764507	0.422337867	0.886362821	0.475582399	0.46921355	0.467700463	0.404381189	0.802003005	0.498311287	0.807596877	0.182682227	0.826193502	0.035050636	0.772291294	0.007109543	0.566791511	0.28170749	0.684564395	0.380152421	0.164447082	0.79345247	0.845622398	0.835027945	0.622132391	0.052992424	0.045475928	0.406092646	0.834868476	0.881628895	0.43497975	0.075501193	0	0.131585799	0.524195222	0.686032394	0.510605457	0.165340849	0.454094735	0.22198854	0.409455282	0.248434873	0.755673672	0.874160173	0.332655295	0.66734677	0.413158154	0.15614695	0.34669148	0.869041262	0.581741315	0.417117222	0.382305185	0.345373017	0.856082236	0.117449782	0.617706618	0.196721758	0.043095994	0.392531034	0.016923946	0.68488065	0.950081358	0.825317005	0.229223093	0.224693239	0.655066093	0.031410289	0.873872597	0.380991178	0.837897602	0.849561248	0.388843873	5.85E-04	0.031546677	0.135174129	0.382056347	0.257055019	0.647363493	0.441457813	0.754908312	0.208617185	0	0
G57(+/)	0.861816709	0.825430827	0.416726454	0.839088196	0.492207417	0.433562131	0.336767125	0.331101912	0.449489016	0.048340654	0	0.102961094	0.871032795	0	0.580293548	0.460309985	0.163690623	0.824291787	0.443480706	0.846469562	0.480160222	0.456622727	0.465942006	0.415443755	0.723161298	0.485514375	0.843235508	0.171360409	0.797221834	0.045774603	0.738664739	0.04222051	0.592338486	0.232805201	0.664005834	0.458293243	0.391643708	0.803617283	0.841046312	0.843430252	0.565391489	0.052529664	0.07575051	0.392502798	0.788829043	0.861626021	0.461908757	0.0603568	0.042029722	0.053075573	0.564198794	0.701162147	0.530410615	0.138629978	0.481460073	0.380036965	0.20714991	0.309617309	0.811011667	0.831448268	0.237140383	0.639859115	0.41696337	0.191711523	0.386151207	0.84794424	0.470319493	0.410308942	0.309779219	0.396966288	0.858230739	0.077521096	0.585825552	0.204691358	0.085073217	0.381793543	0.075865487	0.648329226	0.935169483	0.883146395	0.280728374	0.26233292	0.57500832	0.11802553	0.777681029	0.337232843	0.888119045	0.876687145	0.518621014	0.139924605	0.028923576	0.057045644	0.378146332	0.267794433	0.64642779	0.465891722	0.839031153	0.249706674	0	0
G58(+/)	0.830979629	0.778571432	0.542194842	0.823034013	0.404234397	0.442577284	0.388294248	0.332949263	0.367593866	0.007431998	0	0.151362069	0.826282692	0.053424043	0.589283715	0.469769229	0.095106044	0.83657528	0.414364038	0.787033836	0.399721608	0.445344096	0.469034327	0.400659442	0.79878294	0.407587653	1	0.250602573	0.796843858	0.138636574	0.839336485	0	0.59972812	0.311352679	0.594418696	0.349149584	0.297252321	0.871588578	0.862238477	0.848385869	0.659921656	0.022289481	0.13169578	0.415929332	0.809659693	0.876146609	0.351463037	0.116232637	0.067859415	0.1272438	0.554916555	0.847083403	0.482018546	0.123944302	0.431929182	0.386101519	0.456948825	0.127252733	0.751006852	0.892493435	0.324832086	0.72393918	0.463730434	0.149850243	0.371034885	0.827998888	0.495461265	0.454813072	0.373476056	0.403946766	0.851160289	0.04563833	0.562158041	0.112547027	0.090857616	0.491132063	0.011385016	0.68262938	0.841223254	0.839118338	0.256412609	0.275325892	0.55288707	0.112733341	0.786945838	0.32965073	0.815537345	0.837621473	0.469513336	0.063855202	0.09221475	0.077066514	0.326062409	0.26917678	0.616226454	0.506216618	0.901454288	0.289102544	0	0.060135282
G59(+/)	0.843283647	0.795894113	0.541870259	0.928456687	0.452736593	0.459355594	0.518553238	0.379264035	0.423951028	0.027445443	0	0.11543433	0.856196106	0.0236643	0.674376802	0.459932287	0.0915624	0.824836423	0.41579709	0.883904991	0.46251296	0.421309981	0.378519776	0.363657969	0.78577057	0.475028472	0.81453206	0.176969177	0.793761255	0.06326359	0.778321716	0.01722424	0.620534266	0.230414936	0.600433393	0.378660624	0.253186868	0.82096163	0.848878803	0.915035963	0.675309521	0.12055724	0.085055632	0.461643991	0.876486798	0.921708981	0.534812729	0.028997542	0.024054558	0.111790003	0.564720079	0.625486178	0.429033314	0.18940665	0.45275849	0.430016563	0.342527641	0.207630746	0.353288939	0.824837708	0.383673864	0.642853256	0.408526931	0.200166182	0.363665046	0.918497691	0.469685076	0.443928715	0.42042977	0.384244106	0.85426039	0.03794519	0.661685163	0.144641128	0.100243752	0.402926474	0.066380965	0.592360846	0.885725032	0.859717212	0.265346453	0.265702187	0.628171711	0.098873353	0.800077621	0.363450813	0.795397304	0.844728526	0.39599208	0.023291346	0.053479966	0.084646849	0.347825809	0.286472473	0.638034143	0.42882411	0.838691672	0.228040064	0.060328845	0.029796031
G60(+/)	0.884274231	0.824873643	0.466876179	0.872683977	0.445649425	0.446705931	0.381217423	0.337550859	0.551369899	0.025625424	0.046385767	0.086274367	0.775738183	0.054526109	0.623917853	0.356223561	0.111705023	0.861672413	0.417683868	0.805583141	0.476484382	0.363602612	0.485976014	0.384855997	0.75846137	0.518122904	0.810755812	0.171523258	0.852771667	0.143685663	0.701777051	0	0.60109951	0.167122025	0.730013375	0.454279511	0.312169192	0.849265731	0.756171606	0.856526712	0.624459336	0.050276899	0.100901646	0.418124727	0.831722129	0.883792548	0.463387883	0.041269561	0.075869096	0.059368983	0.538382854	0.621238423	0.487553242	0.147736631	0.456496124	0.44502697	0.499330214	0.190054969	0.726010048	0.389764117	0.358352408	0.50757825	0.357611049	0.118938597	0.363344434	0.807012116	0.483149138	0.343517486	0.369730782	0.416170327	0.900902709	0.08042675	0.634511054	0.162399965	0.002292175	0.490493233	0.077922389	0.69686307	0.909116463	0.796895743	0.321879489	0.257137299	0.663009088	0	0.834650653	0.479467712	0.850107105	0.826962036	0.471579263	0.039865446	0.089513479	0.091940125	0.278245021	0.277114934	0.596630665	0.447334077	0.845059183	0.263986573	0	0.067351929
G61(+/)	0.941860518	0.911060437	0.551178973	0.788673631	0.375334272	0.441929314	0.436358555	0.39735878	0.401037979	0.078675013	0.055898256	0.194477178	0.844754452	0.06599647	0.586109198	0.477602311	0.044750428	0.878492227	0.402481979	0.795802246	0.415430237	0.465245833	0.447414919	0.403404089	0.801579605	0.557148239	0.88406901	0.246961597	0.819597937	0.166772492	0.729878209	0	0.551692755	0.320080716	0.640008046	0.391445373	0.292970575	0.857281526	0.859947209	0.864337966	0.637045456	0.020738532	0.123471585	0.358659867	0.832927776	0.927622576	0.449694544	0.074425532	0.074488118	0.139898814	0.255520686	0.664797884	0.477826391	0.213258288	0.407556006	0.463784516	0.368604201	0.184739782	0.710188036	0.807935175	0.206151954	0.658124715	0.404253028	0.189781921	0.384266331	0.908602391	0.602153338	0.480727227	0.337680697	0.399468744	0.954408607	0.094396221	0.589841427	0.088352429	0.061015505	0.462020126	0.018588297	0.586820766	0.839008499	0.868424426	0.283503371	0.290024877	0.660320358	0	0.828629523	0.382132081	0.765196388	0.831392794	0.443730849	0.070788141	0.060091899	0.064917029	0.36212023	0.384323829	0.736554289	0.431488491	0.862350828	0.228358091	0	0
G62(+/)	0.786799903	0.747883979	0.45394108	0.839451356	0.447692984	0.486876271	0.455062189	0.419142781	0.464717698	0.059302526	0.024549749	0.073691428	0.849515137	0	0.539490057	0.449060474	0.124370481	0.789825806	0.455473954	0.894637311	0.439832384	0.437896568	0.405968848	0.399812322	0.733266713	0.412942575	0.87232877	0.179544731	0.856495606	0.099322702	0.777802876	0.020924193	0.580860655	0.218720896	0.691455574	0.376139118	0.311672622	0.830786662	0.801942178	0.837776405	0.643874083	0.088306371	0.082725678	0.406981591	0.850656867	0.844583073	0.55138371	0.079631733	0.045035365	0.082210664	0.551129844	0.70146707	0.53665679	0.079304057	0.473817035	0.350305799	0.401518508	0.233490658	0.77658586	0.795281933	0.335843655	0.393860703	0.458994977	0.062164267	0.347363579	0.866680133	0.442580884	0.437223466	0.43307566	0.372915985	0.906007754	0.048018397	0.593559088	0.18503504	0.075305572	0.426550397	0	0.606588576	0.862006056	0.806884992	0.267331127	0.165852379	0.608387733	0.027388143	0.863919354	0.34855833	0.960472241	0.843812722	0.462470853	0	0.134071002	0.08802534	0.329161794	0.225745987	0.631004226	0.490725987	0.821313206	0.233046891	0	0
G63(+/)	0.781392896	0.830363945	0.49374129	0.843622776	0.476188225	0.432089809	0.361680921	0.400305524	0.46926939	0.122823068	0.021439474	0.172356298	0.768772684	0.053948144	0.586490474	0.559562643	0.072459154	0.862229395	0.435149743	0.828719533	0.498687749	0.442299273	0.481688452	0.412451944	0.784985861	0.523987308	0.825703433	0.182170942	0.868342686	0.12042403	0.816523022	0.013558894	0.680250554	0.275917853	0.715127719	0.347569181	0.296312477	0.788885767	0.810442669	0.816788561	0.732077859	0.036836988	0.090700693	0.422870314	0.848980199	0.839855495	0.411637491	0.062428552	0.106376679	0.049714057	0.509868829	0.698448975	0.49664325	0.069178107	0.477721398	0.485471041	0.344119504	0.24302822	0.670412275	0.960127315	0.321272734	0.684247308	0.221971707	0.157849576	0.449249823	0.819308443	0.585461327	0.394263378	0.315518957	0.400074885	0.83040218	0.095217634	0.593095074	0.2434799	0.054954402	0.409264792	0.079964884	0.660478196	0.848352446	0.808919865	0.231171532	0.281329548	0.605993538	0.024115854	0.790574928	0.354768446	0.867539872	0.833255282	0.415738	0.130170851	0.121462244	0.09614	0.314744822	0.337502471	0.632781407	0.427163627	0.9222979	0.202105153	0	0
G64(+/)	0.84713114	0.795811696	0.527246083	0.790156841	0.428846305	0.525329514	0.38144975	0.398974903	0.510026235	0	0.048211706	0.021111368	0.880710127	0.008456405	0.567034851	0.428288082	0.106071169	0.765658814	0.41662706	0.832869427	0.540077468	0.432533172	0.431652551	0.449827347	0.754925697	0.422030993	0.863095107	0.108015748	0.826977851	0.082851094	0.754737547	0	0.529970429	0.219432881	0.693276497	0.401696755	0.32645552	0.821715144	0.91030482	0.806157529	0.63680201	0.080198986	0.106977525	0.387676064	0.863373647	0.840018203	0.454459363	0.037534694	0.014190679	0.026240908	0.537677526	0.700995124	0.533507015	0.059744247	0.410201697	0.441090043	0.339036754	0.24188661	0.794442399	0.900375116	0.371736909	0.665060934	0.422159031	0.127928463	0.444459694	0.81722328	0.581754817	0.389577677	0.320673672	0.335283087	0.901854181	0	0.649664775	0.035812411	0.067241976	0.404366637	0.123966039	0.598089798	0.79411237	0.846818924	0.25794503	0.193932107	0.674686974	0.098080309	0.902038515	0.358664189	0.830136278	0.881244231	0.415848819	0.055689611	0.06338941	0.1523053	0.218540472	0.300190123	0.55440978	0.480045241	0.80185224	0.250080073	0.028510887	0.05766119
G65(+/)	0.864392098	0.783670249	0.511334139	0.836892637	0.430007501	0.45159387	0.495723576	0.403973571	0.487566752	0.001949081	0	0.109103546	0.853892143	0	0.623147547	0.486859529	0.050274347	0.835836833	0.442218696	0.966959807	0.422842744	0.404474593	0.446149223	0.4172963	0.732098714	0.420649454	0.914016747	0.210093742	0.834054253	0.143417368	0.793427299	0.012072716	0.519671904	0.331343397	0.649610273	0.407020023	0.256574489	0.89039743	0.832332069	0.825009013	0.690951098	0.035770639	0.097471413	0.407453773	0.880787167	0.800932268	0.432590057	0.066090816	0.024871577	0.132419176	0.520084573	0.72663935	0.458211971	0.115763371	0.530758846	0.427357957	0.436452682	0.287644093	0.758877326	0.990528069	0.316313614	0.667163351	0.433257619	0.132974368	0.135166763	0.862907584	0.502144224	0.386222116	0.346488402	0.27328282	0.810409663	0.049668361	0.587287108	0.189395456	0.063319566	0.466463528	0	0.654412712	0.823001807	0.938291348	0.259446339	0.264588957	0.603249065	0.100980022	0.84461879	0.385611139	0.789463895	0.864907427	0.459617393	0.052519519	0	0.072473577	0.363097951	0.184233141	0.679357406	0.448517475	0.904530979	0.306397965	0	0
G66(+/)	0.817257908	0.781715498	0.588149446	0.762242159	0.499727378	0.428854551	0.396843535	0.389416755	0.47240676	0.093634358	0.076057028	0.181804574	0.834955365	0.023026853	0.556089245	0.480489449	0.079002495	0.815326989	0.426945757	0.817456049	0.439087471	0.37264989	0.407531692	0.388285281	0.76008035	0.511704862	0.847479546	0.202357804	0.838043254	0.096183267	0.760627635	0.069814402	0.646784084	0.330842105	0.708746434	0.329157571	0.290270743	0.841486652	0.816917017	0.835292155	0.689791388	0.033992433	0.089608559	0.374192161	0.803495795	0.91500606	0.436996052	0.042647836	0.10053892	0.051674164	0.451211631	0.707832214	0.490902516	0.131018972	0.507326221	0.423810201	0.424472908	0.344174643	0.703582988	0.84632699	0.294967999	0.695629254	0.358212776	0.122369231	0.230298563	0.374622986	0.550150349	0.43606716	0.369942308	0.233350615	0.800550336	0.105000053	0.662321562	0.141891471	0.125115825	0.459715716	0.020217581	0.654594009	0.802978806	0.76347621	0.200842606	0.286290647	0.59892556	0.063658687	0.861225258	0.36890481	0.883213583	0.954021922	0.408221412	0.131291866	0.102842806	0.071127248	0.316217224	0.276196058	0.557662314	0.430326366	0.870722482	0.240546188	0.00596735	0
G67(+/)	0.827755203	0.861297573	0.428268253	0.856077413	0.436104163	0.439662252	0.421420049	0.341153218	0.416087137	0	0.081219996	0.153374897	0.837347749	0	0.61696472	0.547455671	0.124590944	0.876249797	0.359166799	0.763148608	0.504582297	0.417147557	0.457314506	0.461042424	0.753488777	0.465494272	0.83556915	0.149304865	0.825555646	0.096410531	0.784506293	0.077595085	0.572339935	0.260359419	0.658890415	0.422611422	0.329459713	0.82260255	0.836737171	0.829104255	0.723216067	0.028194161	0.116017569	0.369266116	0.817420238	0.859893697	0.483744729	0.097335447	6.01E-04	0.093268239	0.593606876	0.689792784	0.482419908	0.136480591	0.430629017	0.466997619	0.497001596	0.281822666	0.777914201	0.853549495	0.375117426	0.596939995	0.412777473	0.186940398	0.428950035	0.893578499	0.273782888	0.391318429	0.456361421	0.433978543	0.851659058	0.045436791	0.619001626	0.14030038	0.108211006	0.507375878	0.067778273	0.687896578	0.920274578	0.784840021	0.237889404	0.174062399	0.69864747	0.044867415	0.827817164	0.300951758	0.834134452	0.830477819	0.379461956	0.062597999	0.076747629	0.112565362	0.327153597	0.237845274	0.574662066	0.48493193	0.799750526	0.216515994	0.02737612	0.03408918
